Code	Scientific	Common	Reverse
12011	'Turdus iliacus iliacus'	'NA'	'Turdus iliacus iliacus'
12012	'Turdus iliacus coburni'	'NA'	'Turdus iliacus coburni'
12020	'Turdus viscivorus'	'Mistle thrush'	'Turdus viscivorus'
12030	'Turdus migratorius'	'American Robin'	'Turdus migratorius'
12040	'Turdus rufopalliatus'	'Rufous-backed Robin'	'Turdus rufopalliatus'
12050	'Turdus grayi'	'Clay-colored Thrush'	'Turdus grayi'
12060	'Turdus albicollis'	'White-necked Thrush'	'Turdus albicollis'
12069	'Turdus sp.'	'Amergu (tawsit)'	'Turdus'
12070	'Mimocichla plumbea'	'NA'	'Mimocichla'
12080	'Enicurus scouleri'	'Little forktail'	'Enicurus scouleri'
12090	'Enicurus schistaceus'	'Slaty-backed Forktail'	'Enicurus schistaceus'
12100	'Enicurus leschenaulti'	'White-crowned Forktail'	'Enicurus leschenaulti'
12110	'Enicurus maculatus'	'Spotted forktail'	'Enicurus maculatus'
12120	'Tesia castaneocoronata'	'NA'	'Tesia castaneocoronata'
12130	'Cettia squameiceps'	'Grey-sided Bush Warbler'	'Cettia'
12140	'Cettia diphone'	'NA'	'Cettia diphone'
12150	'Cettia fortipes'	'NA'	'Cettia fortipes'
12160	'Cettia major'	'Chestnut-crowned Bush Warbler'	'Cettia major'
12170	'Cettia flavolivacea'	'NA'	'Cettia flavolivacea'
12180	'Cettia acanthizoides'	'NA'	'Cettia acanthizoides'
12190	'Cettia brunnifrons'	'Grey-sided Bush Warbler'	'Cettia brunnifrons'
12200	'Cettia cetti'	'Cetti\'s warbler'	'Cettia cetti'
12210	'Bradypterus thoracicus'	'NA'	'Bradypterus thoracicus'
12220	'Bradypterus major'	'NA'	'Bradypterus major'
12230	'Bradypterus taczanowskius'	'NA'	'Bradypterus tacsanowskius'
12240	'Bradypterus luteoventris'	'NA'	'Bradypterus luteoventris'
12250	'Parisoma buryi'	'NA'	'Parisoma'
12260	'Cisticola juncidis'	'Zitting Cisticola'	'Cisticola juncidis'
12270	'Prinia gracilis'	'Graceful Prinia'	'Prinia gracilis'
12280	'Prinia inornata'	'Plain Prinia'	'Prinia inornata'
12290	'Prinia criniger'	'Striated Prinia'	'Prinia criniger'
12300	'Prinia atrogularis'	'Black-throated Prinia'	'Prinia atrogularis'
12310	'Scotocerca inquieta'	'Streaked scrub warbler'	'Scotocerca inquieta'
12320	'Rhopophilus pekinensis'	'Beijing Babbler'	'Rhopophilus pekinensis'
12330	'Locustella certhiola'	'Burung Cekup Belakang Perang'	'Locustella certhiola'
12340	'Locustella ochotensis'	'Buscarla de Middendorff'	'Locustella ochotensis'
12350	'Locustella lanceolata'	'Lanceolated Warbler'	'Locustella lanceolata'
12360	'Locustella naevia'	'Common grasshopper warbler'	'Locustella naevia'
12370	'Locustella fluviatilis'	'Eurasian River Warbler'	'Locustella fluviatilis'
12380	'Locustella luscinioides'	'Savi\'s Warbler'	'Locustella luscinioides'
12390	'Locustella fasciolata'	'Buscarla de Gray'	'Locustella fasciolata'
12399	'Locustella sp.'	'Lanceolated Warbler'	'Locustella'
12400	'Megalurus pryeri'	'Japana grilbirdo'	'Megalurus pryeri'
12410	'Acrocephalus melanopogon'	'Moustached Warbler'	'Acrocephalus melanopogon'
12411	'Acrocephalus melanopogon melanopogon'	'NA'	'Acrocephalus melanopogon melanopogon'
12420	'Acrocephalus paludicola'	'Aquatic warbler'	'Acrocephalus paludicola'
12430	'Acrocephalus schoenobaenus'	'Sedge warbler'	'Acrocephalus schoenobaenus'
12440	'Acrocephalus sorgophilus'	'Speckled Reed Warbler'	'Acrocephalus sorghophilus'
12450	'Acrocephalus bistrigiceps'	'Black-browed Reed Warbler'	'Acrocephalus bistrigiceps'
12460	'Acrocephalus concinens'	'Blunt-winged Warbler'	'Acrocephalus concinens'
12470	'Acrocephalus agricola'	'Paddyfield Warbler'	'Acrocephalus agricola'
12480	'Acrocephalus dumetorum'	'Blyth\'s Reed Warbler'	'Acrocephalus dumetorum'
12490	'Acrocephalus brevipennis'	'Cape Verde Warbler'	'Acrocephalus brevipennis'
12500	'Acrocephalus palustris'	'Marsh Warbler'	'Acrocephalus palustris'
12510	'Acrocephalus scirpaceus'	'Eurasian reed warbler'	'Acrocephalus scirpaceus'
12511	'Acrocephalus scirpaceus scirpaceus'	'Reed Warbler'	'Acrocephalus scirpaceus scirpaceus'
12512	'Acrocephalus scirpaceus fuscus'	'Caspian Reed Warbler'	'Acrocephalus scirpaceus fuscus'
12520	'Acrocephalus stentoreus'	'Clamorous Reed Warbler'	'Acrocephalus stentoreus'
12530	'Acrocephalus arundinaceus'	'Great reed-warbler'	'Acrocephalus arundinaceus'
12531	'Acrocephalus arundinaceus arundinaceus'	'NA'	'Acrocephalus arundinaceus arundinaceus'
12532	'Acrocephalus arundinaceus griseldis'	'Great reed-warbler'	'Acrocephalus arundinaceus'
12540	'Acrocephalus aedon'	'Dickschnabel-Rohrsänger'	'Acrocephalus aedon'
12549	'Acrocephalus sp.'	'Cape Verde Warbler'	'Acrocephalus'
12550	'Hippolais pallida'	'Olivaceous warbler'	'Hippolais pallida'
12551	'Hippolais pallida pallida'	'Olivaceous warbler'	'Hippolais pallida'
12552	'Hippolais pallida opacus'	'Olivaceous warbler'	'Hippolais pallida'
12553	'Hippolais pallida elaeica'	'NA'	'Hippolais pallida elaeica'
12554	'Hippolais pallida reiseri'	'Olivaceous warbler'	'Hippolais pallida'
12555	'Hippolais pallida laeneni'	'Olivaceous warbler'	'Hippolais pallida'
12560	'Hippolais caligata'	'Booted Warbler'	'Hippolais caligata'
12561	'Hippolais caligata caligata'	'Booted Warbler'	'Hippolais caligata'
12562	'Hippolais caligata rama'	'Booted Warbler'	'Hippolais caligata'
12570	'Hippolais languida'	'Dornspötter'	'Hippolais languida'
12580	'Hippolais olivetorum'	'Hypolaïs des oliviers'	'Hippolais olivetorum'
12590	'Hippolais icterina'	'Gelbspötter'	'Hippolais icterina'
12600	'Hippolais polyglotta'	'Melodious warbler'	'Hippolais polyglotta'
12609	'Hippolais sp.'	'Gelbspötter'	'Hippolais'
12610	'Sylvia sarda'	'Marmora\'s warbler'	'Sylvia sarda'
12611	'Sylvia sarda sarda'	'NA'	'Sylvia sarda sarda'
12612	'Sylvia sarda balearica'	'NA'	'Sylvia sarda balearica'
12620	'Sylvia undata'	'Dartford warbler'	'Sylvia undata'
12630	'Sylvia deserticola'	'Tristram\'s warbler'	'Sylvia deserticola'
12640	'Sylvia conspicillata'	'Spectacled warbler'	'Sylvia conspicillata'
12650	'Sylvia cantillans'	'Eastern subalpine warbler'	'Sylvia cantillans'
12651	'Sylvia cantillans cantillans'	'NA'	'Sylvia cantillans cantillans'
12652	'Sylvia cantillans moltoni'	'NA'	'Sylvia cantillans moltonii'
12653	'Sylvia cantillans albistrata'	'NA'	'Sylvia cantillans albistriata'
12660	'Sylvia mystacea'	'Fauvette de Ménétries'	'Sylvia mystacea'
12670	'Sylvia melanocephala'	'Sardinian warbler'	'Sylvia melanocephala'
12671	'Sylvia melanocephala melanocephala'	'NA'	'Sylvia melanocephala melanocephala'
12672	'Sylvia melanocephala leucogastra'	'NA'	'Sylvia melanocephala leucogastra'
12680	'Sylvia melanothorax'	'Cyprus Warbler'	'Sylvia melanothorax'
12681	'Sylvia melanothorax melanothorax'	'Cyprus Warbler'	'Sylvia melanothorax'
12682	'Sylvia melanothorax cypria'	'Cyprus Warbler'	'Sylvia melanothorax'
12690	'Sylvia rueppelli'	'Rueppell\'s warbler'	'Sylvia rueppelli'
12700	'Sylvia nana'	'Asian Desert Warbler'	'Sylvia nana'
12710	'Sylvia leucomelaena'	'Arabian Warbler'	'Sylvia leucomelaena'
12720	'Sylvia hortensis'	'Fauvette orphée'	'Sylvia hortensis'
12721	'Sylvia hortensis hortensis'	'NA'	'Sylvia hortensis hortensis'
12722	'Sylvia hortensis crassirostris'	'Fauvette orphée'	'Sylvia hortensis'
12723	'Sylvia hortensis balchanica'	'Fauvette orphée'	'Sylvia hortensis'
12724	'Sylvia hortensis jerdoni'	'Fauvette orphée'	'Sylvia hortensis'
12730	'Sylvia nisoria'	'Barred warbler'	'Sylvia nisoria'
12740	'Sylvia curruca'	'Lesser whitethroat'	'Sylvia curruca'
12741	'Sylvia curruca curruca'	'NA'	'Sylvia curruca curruca'
12742	'Sylvia curruca blythi'	'Common Lesser Whitethroat'	'Sylvia curruca blythi'
12743	'Sylvia curruca halimodendri'	'NA'	'Sylvia curruca halimodendri'
12744	'Sylvia curruca minula'	'NA'	'Sylvia curruca minula'
12750	'Sylvia communis'	'Common whitethroat'	'Sylvia communis'
12760	'Sylvia borin'	'Garden warbler'	'Sylvia borin'
12770	'Sylvia atricapilla'	'Blackcap'	'Sylvia atricapilla'
12771	'Sylvia atricapilla atricapilla'	'NA'	'Sylvia atricapilla atricapilla'
12772	'Sylvia atricapilla heineken'	'NA'	'Sylvia atricapilla heineken'
12779	'Sylvia sp.'	'Atʼąątah chʼał bikeeʼ łitsxooígíí'	'Sylvia'
12780	'Seicercus burkii'	'Atʼąątah ayáásh bitsiitʼáád łitsooígíí'	'Seicercus burkii'
12790	'Abroscopus albogularis'	'コシジロムシクイ'	'Abroscopus albogularis'
12800	'Abroscopus schisticeps'	'Black-faced Warbler'	'Abroscopus schisticeps'
12810	'Phylloscopus umbrovirens'	'Brown Woodland-Warbler'	'Phylloscopus umbrovirens'
12820	'Phylloscopus ricketti'	'Sulphur-breasted Warbler'	'Phylloscopus ricketti'
12830	'Phylloscopus cantator'	'Yellow-vented Warbler'	'Phylloscopus cantator'
12840	'Phylloscopus davisoni'	'NA'	'Phylloscopus davisoni'
12850	'Phylloscopus reguloides'	'Blyth\'s Leaf-Warbler'	'Phylloscopus reguloides'
12860	'Phylloscopus coronatus'	'Eastern Crowned Warbler'	'Phylloscopus coronatus'
12870	'Phylloscopus occipitalis'	'Western Crowned Warbler'	'Phylloscopus occipitalis'
12880	'Phylloscopus tenellipes'	'Pale-legged Leaf-Warbler'	'Phylloscopus tenellipes'
12890	'Phylloscopus ijimae'	'Ijima\'s Leaf Warbler'	'Phylloscopus ijimae'
12900	'Phylloscopus tytleri'	'Tytler\'s Leaf Warbler'	'Phylloscopus tytleri'
12910	'Phylloscopus nitidus'	'Green Warbler'	'Phylloscopus nitidus'
12920	'Phylloscopus plumbeitarsus'	'Two-barred Warbler'	'Phylloscopus plumbeitarsus'
12930	'Phylloscopus trochiloides'	'Greenish Warbler'	'Phylloscopus trochiloides'
12940	'Phylloscopus magnirostris'	'Large-billed Leaf Warbler'	'Phylloscopus magnirostris'
12950	'Phylloscopus borealis'	'Arctic Warbler'	'Phylloscopus borealis'
12960	'Phylloscopus pulcher'	'Buff-barred Warbler'	'Phylloscopus pulcher'
12970	'Phylloscopus maculipennis'	'Ashy-throated Warbler'	'Phylloscopus maculipennis'
12980	'Phylloscopus proregulus'	'Pallas\'s leaf warbler'	'Phylloscopus proregulus'
12981	'Phylloscopus proregulus proregulus'	'Pallas\'s leaf warbler'	'Phylloscopus proregulus'
12990	'Phylloscopus subviridis'	'Brooks\'s Leaf Warbler'	'Phylloscopus subviridis'
13000	'Phylloscopus inornatus'	'Yellow-browed warbler'	'Phylloscopus inornatus'
13001	'Phylloscopus inornatus inornatus'	'Yellow-browed warbler'	'Phylloscopus inornatus'
13002	'Phylloscopus inornatus humei'	'Yellow-browed warbler'	'Phylloscopus inornatus'
13010	'Phylloscopus schwarzi'	'Radde\'s Warbler'	'Phylloscopus schwarzi'
13020	'Phylloscopus armandii'	'Yellow-streaked Warbler'	'Phylloscopus armandii'
13030	'Phylloscopus fuscatus'	'Dusky Warbler'	'Phylloscopus fuscatus'
13040	'Phylloscopus fuligiventer'	'Smoky Warbler'	'Phylloscopus fuligiventer'
13050	'Phylloscopus griseolus'	'Sulphur-bellied Warbler'	'Phylloscopus griseolus'
13060	'Phylloscopus affinis'	'Tickell\'s Leaf-Warbler'	'Phylloscopus affinis'
13070	'Phylloscopus bonelli'	'Bonelli\'s warbler'	'Phylloscopus bonelli'
13071	'Phylloscopus bonelli bonelli'	'Bonelli\'s warbler'	'Phylloscopus bonelli'
13072	'Phylloscopus bonelli orientalis'	'Bonelli\'s warbler'	'Phylloscopus bonelli'
13080	'Phylloscopus sibilatrix'	'Pouillot siffleur'	'Phylloscopus sibilatrix'
13090	'Phylloscopus neglectus'	'Plain Leaf Warbler'	'Phylloscopus neglectus'
13100	'Phylloscopus sindianus'	'Mountain Chiffchaff'	'Phylloscopus sindianus'
13110	'Phylloscopus collybita'	'Common chiffchaff'	'Phylloscopus collybita'
13111	'Phylloscopus collybita collybita'	'Common Chiffchaff'	'Phylloscopus collybita collybita'
13112	'Phylloscopus collybita fulvescens'	'Common chiffchaff'	'Phylloscopus collybita'
13113	'Phylloscopus collybita tristis'	'Kolibiarik ruský'	'Phylloscopus collybita tristis'
13114	'Phylloscopus collybita abietinus'	'Scandinavian Chiffchaff'	'Phylloscopus collybita abietinus'
13115	'Phylloscopus collybita ibericus'	'NA'	'Phylloscopus collybita ibericus'
13116	'Phylloscopus collybita brehmii'	'NA'	'Phylloscopus collybita brehmii'
13117	'Phylloscopus collybita canariensis'	'Common chiffchaff'	'Phylloscopus collybita'
13120	'Phylloscopus trochilus'	'Willow warbler'	'Phylloscopus trochilus'
13121	'Phylloscopus trochilus trochilus'	'NA'	'Phylloscopus trochilus trochilus'
13122	'Phylloscopus trochilus acredula'	'NA'	'Phylloscopus trochilus acredula'
13123	'Phylloscopus trochilus yakutensis'	'NA'	'Phylloscopus trochilus yakutensis'
13129	'Phylloscopus sp.'	'Western Crowned Warbler'	'Phylloscopus'
13130	'Regulus calendula'	'Ruby-crowned kinglet'	'Regulus calendula'
13140	'Regulus regulus'	'Firecrest'	'Regulus regulus'
13141	'Regulus regulus regulus'	'NA'	'Regulus regulus regulus'
13142	'Regulus regulus teneriffae'	'NA'	'Regulus regulus teneriffae'
13150	'Regulus ignicapillus'	'Firecrest'	'Regulus ignicapillus'
13151	'Regulus ignicapillus ignicapillus'	'NA'	'Regulus ignicapilla ignicapilla'
13152	'Regulus ignicapillus teneriffae'	'Firecrest'	'Regulus ignicapillus'
13153	'Regulus ignicapillus balearicus'	'NA'	'Regulus ignicapilla balearicus'
13154	'Regulus madeirensis'	'Madeira Firecrest'	'Regulus madeirensis'
13160	'Regulus satrapa'	'Golden-crowned kinglet'	'Regulus satrapa'
13169	'Regulus sp.'	'Firecrest'	'Regulus'
13170	'Leptopoecile sophiae'	'White-browed Tit-warbler'	'Leptopoecile sophiae'
13180	'Leptopoecile elegans'	'Crested Tit-warbler'	'Leptopoecile elegans'
13190	'Polioptila melanura'	'Black-tailed Gnatcatcher'	'Polioptila melanura'
13200	'Polioptila nigriceps'	'Black-capped Gnatcatcher'	'Polioptila nigriceps'
13210	'Polioptila caerulea'	'Blue-gray Gnatcatcher'	'Polioptila caerulea'
13220	'Niltava grandis'	'Large Niltava'	'Niltava grandis'
13230	'Niltava sundara'	'Rufous-bellied Niltava'	'Niltava sundara'
13240	'Niltava davidi'	'Fujian Niltava'	'Niltava davidi'
13250	'Cyornis vivida'	'Blue-throated Flycatcher'	'Cyornis'
13260	'Cyornis rubeculoides'	'Blue-throated Flycatcher'	'Cyornis rubeculoides'
13270	'Muscicapa cyanomelana'	'GobeMouche gris'	'Muscicapa'
13280	'Muscicapa thalassina'	'GobeMouche gris'	'Muscicapa'
13290	'Muscicapa rufilata'	'GobeMouche gris'	'Muscicapa'
13300	'Muscicapa sibirica'	'Dark-sided Flycatcher'	'Muscicapa sibirica'
13310	'Muscicapa griseisticta'	'Grey-streaked Flycatcher'	'Muscicapa griseisticta'
13320	'Muscicapa ruficauda'	'NA'	'Muscicapa ruficauda'
13330	'Muscicapa muttui'	'Brown-breasted Flycatcher'	'Muscicapa muttui'
13340	'Muscicapa latirostris'	'NA'	'Muscicapa latirostris'
13350	'Muscicapa striata'	'Spotted'	'Muscicapa striata'
13351	'Muscicapa striata striata'	'Papa-moscas-cinzento'	'Muscicapa striata striata'
13352	'Muscicapa striata balearica'	'NA'	'Muscicapa striata balearica'
13353	'Muscicapa striata tyrrenica'	'NA'	'Muscicapa striata tyrrhenica'
13360	'Muscicapa gambagae'	'Gambaga Flycatcher'	'Muscicapa gambagae'
13369	'Muscicapa sp.'	'GobeMouche gris'	'Muscicapa'
13370	'Ficedula sapphira'	'Sapphire Flycatcher'	'Ficedula sapphira'
13380	'Ficedula tricolor'	'Slaty-blue Flycatcher'	'Ficedula tricolor'
13390	'Ficedula superciliaris'	'Ultramarine Flycatcher'	'Ficedula superciliaris'
13400	'Ficedula hodgsonii'	'Slaty-backed Flycatcher'	'Ficedula hodgsonii'
13410	'Ficedula hyperythra'	'Snowy-browed Flycatcher'	'Ficedula hyperythra'
13420	'Ficedula strophiata'	'Rufous-gorgeted Flycatcher'	'Ficedula strophiata'
13430	'Ficedula parva'	'Gobemouche nain'	'Ficedula parva'
13431	'Ficedula parva parva'	'Gobemouche nain'	'Ficedula parva'
13432	'Ficedula parva albicilla'	'Gobemouche nain'	'Ficedula parva'
13440	'Ficedula mugimaki'	'Mugimaki Flycatcher'	'Ficedula mugimaki'
13450	'Ficedula zanthopygia'	'Yellow-rumped Flycatcher'	'Ficedula zanthopygia'
13460	'Ficedula narcissina'	'Narcissus Flycatcher'	'Ficedula narcissina'
13470	'Ficedula semitorquata'	'Gobemouche à demi-collier'	'Ficedula semitorquata'
13480	'Ficedula albicollis'	'Collared flycatcher'	'Ficedula albicollis'
13481	'Ficedula albicollis albicollis'	'Collared flycatcher'	'Ficedula albicollis'
13482	'Ficedula albicollis semitorquata'	'Collared flycatcher'	'Ficedula albicollis'
13490	'Ficedula hypoleuca'	'European pied flycatcher'	'Ficedula hypoleuca'
13491	'Ficedula hypoleuca hypoleuca'	'European Pied Flycatcher'	'Ficedula hypoleuca hypoleuca'
13492	'Ficedula hypoleuca ibericus'	'NA'	'Ficedula hypoleuca iberiae'
13500	'Culicicapa ceylonensis'	'Gray-headed Canary-Flycatcher'	'Culicicapa ceylonensis'
13510	'Rhipidura hypoxantha'	'NA'	'Rhipidura hypoxantha'
13520	'Rhipidura albicollis'	'White-throated Fantail'	'Rhipidura albicollis'
13530	'Terpsiphone viridis'	'African Paradise-Flycatcher'	'Terpsiphone viridis'
13540	'Terpsiphone paradisi'	'Asian Paradise-Flycatcher'	'Terpsiphone paradisi'
13550	'Terpsiphone atrocaudata'	'Japanese Paradise Flycatcher'	'Terpsiphone atrocaudata'
13560	'Pomatorhinus erythrogenys'	'Rusty-cheeked scimitar-babbler'	'Pomatorhinus erythrogenys'
13570	'Pomatorhinus ruficollis'	'Streak-breasted Scimitar Babbler'	'Pomatorhinus ruficollis'
13580	'Pnoepyga albiventer'	'Scaly-breasted Cupwing'	'Pnoepyga albiventer'
13590	'Pnoepyga pusilla'	'Pygmy Cupwing'	'Pnoepyga pusilla'
13600	'Spelaeornis troglodytoides'	'Bar-winged Wren-Babbler'	'Spelaeornis troglodytoides'
13610	'Stachyris ruficeps'	'NA'	'Stachyris ruficeps'
13620	'Moupinia poecilotis'	'Rufous-tailed Babbler'	'Moupinia poecilotis'
13630	'Chamaea fasciata'	'Wrentit'	'Chamaea fasciata'
13640	'Panurus biarmicus'	'Bearded parrotbill'	'Panurus biarmicus'
13650	'Conostoma oemodium'	'NA'	'Conostoma oemodium'
13660	'Paradoxornis paradoxus'	'NA'	'Paradoxornis paradoxus'
13670	'Paradoxornis unicolor'	'NA'	'Paradoxornis unicolor'
13680	'Paradoxornis flavirostris'	'Black-breasted Parrotbill'	'Paradoxornis flavirostris'
13690	'Paradoxornis conspicillatus'	'NA'	'Paradoxornis conspicillatus'
13700	'Paradoxornis webbianus'	'vinous-throated parrotbill'	'Paradoxornis webbianus'
13701	'Paradoxornis webbianus webbianus'	'vinous-throated parrotbill'	'Paradoxornis webbianus'
13702	'Paradoxornis webbianus suffusa'	'vinous-throated parrotbill'	'Paradoxornis webbianus'
13703	'Paradoxornis webbianus fulvicauda'	'vinous-throated parrotbill'	'Paradoxornis webbianus'
13704	'Paradoxornis webbianus mantschurica'	'vinous-throated parrotbill'	'Paradoxornis webbianus'
13705	'Paradoxornis webbianus alphonsiana'	'vinous-throated parrotbill'	'Paradoxornis webbianus'
13710	'Paradoxornis zappeyi'	'Grey-hooded parrotbill'	'Paradoxornis zappeyi'
13720	'Paradoxornis przewalskii'	'NA'	'Paradoxornis przewalskii'
13730	'Paradoxornis fulvifrons'	'NA'	'Paradoxornis fulvifrons'
13740	'Paradoxornis nipalensis'	'NA'	'Paradoxornis nipalensis'
13750	'Paradoxornis verreauxi'	'NA'	'Paradoxornis verreauxi'
13760	'Paradoxornis heudei'	'Reed Parrotbill'	'Paradoxornis heudei'
13770	'Turdoides altirostris'	'NA'	'Turdoides altirostris'
13780	'Turdoides caudatus'	'NA'	'Turdoides caudatus'
13790	'Turdoides squamiceps'	'Arabian Babbler'	'Turdoides squamiceps'
13800	'Turdoides fulvus'	'NA'	'Turdoides fulvus'
13810	'Babax lanceolatus'	'Chinese babax'	'Babax lanceolatus'
13820	'Babax waddelli'	'NA'	'Babax waddelli'
13830	'Babax koslowi'	'NA'	'Babax koslowi'
13840	'Garrulax perspicillatus'	'Masked Laughingthrush'	'Garrulax perspicillatus'
13850	'Garrulax albogularis'	'Charlatán Gorjiblanco'	'Garrulax albogularis'
13860	'Garrulax pectoralis'	'Greater Necklaced Laughingthrush'	'Garrulax pectoralis'
13870	'Garrulax striatus'	'Striated laughingthrush'	'Garrulax striatus'
13880	'Garrulax maesi'	'Grey Laughingthrush'	'Garrulax maesi'
13890	'Garrulax variegatus'	'Variegated laughingthrush'	'Garrulax variegatus'
13900	'Garrulax davidi'	'plain laughing-thrush'	'Garrulax davidi'
13910	'Garrulax sukatschewi'	'NA'	'Garrulax sukatschewi'
13920	'Garrulax cineraceus'	'NA'	'Garrulax cineraceus'
13930	'Garrulax lunulatus'	'NA'	'Garrulax lunulatus'
13940	'Garrulax maximus'	'giant laughing-thrush'	'Garrulax maximus'
13950	'Garrulax ocellatus'	'NA'	'Garrulax ocellatus'
13960	'Garrulax caerulatus'	'grey-sided laughing-thrush'	'Garrulax caerulatus'
13970	'Garrulax canorus'	'Chinese Hwamei'	'Garrulax canorus'
13980	'Garrulax sannio'	'white-browed laughing-thrush'	'Garrulax sannio'
13990	'Garrulax lineatus'	'NA'	'Garrulax lineatus'
14000	'Garrulax subunicolor'	'NA'	'Garrulax subunicolor'
14010	'Garrulax elliotii'	'Elliot\'s laughingthrush'	'Garrulax elliotii'
14020	'Garrulax henrici'	'NA'	'Garrulax henrici'
14030	'Garrulax affinis'	'black-faced laughing-thrush'	'Garrulax affinis'
14040	'Garrulax erythrocephalus'	'Chestnut-crowned laughingthrush'	'Garrulax erythrocephalus'
14050	'Garrulax formosus'	'red-winged laughing-thrush'	'Garrulax formosus'
14060	'Liocichla steerii'	'Steere\'s Liocichla'	'Liocichla steerii'
14070	'Leiothrix lutea'	'Red-billed Leiothrix'	'Leiothrix lutea'
14080	'Myzornis pyrrhoura'	'Fire-tailed Myzornis'	'Myzornis pyrrhoura'
14090	'Cutia nipalensis'	'Himalayan Cutia'	'Cutia nipalensis'
14100	'Pteruthius flaviscapis'	'Pied Shrike-babbler'	'Pteruthius flaviscapis'
14110	'Pteruthius xanthochloris'	'Green Shrike-babbler'	'Pteruthius xanthochlorus'
14120	'Actinodura nipalensis'	'Hoary-throated Barwing'	'Actinodura nipalensis'
14130	'Minla cyanouroptera'	'Blauflügelsiva'	'Minla cyanouroptera'
14140	'Minla strigula'	'Bar-throated Minla'	'Minla strigula'
14150	'Minla ignotincta'	'Red-tailed Minla'	'Minla ignotincta'
14160	'Alcippe chrysotis'	'NA'	'Alcippe chrysotis'
14170	'Alcippe cinerea'	'Yellow-throated Fulvetta'	'Alcippe cinerea'
14180	'Alcippe castaneceps'	'Rufous-winged Fulvetta'	'Alcippe castaneceps'
14190	'Alcippe vinipectus'	'NA'	'Alcippe vinipectus'
14200	'Alcippe striaticollis'	'NA'	'Alcippe striaticollis'
14210	'Alcippe ruficapilla'	'NA'	'Alcippe ruficapilla'
14220	'Alcippe cinereiceps'	'NA'	'Alcippe cinereiceps'
14230	'Alcippe brunnea'	'Dusky Fulvetta'	'Alcippe brunnea'
14240	'Alcippe morrisonia'	'Grey-cheeked Fulvetta'	'Alcippe morrisonia'
14250	'Heterophasia capistrata'	'Rufous Sibia'	'Heterophasia capistrata'
14260	'Heterophasia pulchella'	'Beautiful Sibia'	'Heterophasia pulchella'
14270	'Yuhina gularis'	'Stripe-throated Yuhina'	'Yuhina gularis'
14280	'Yuhina diademata'	'White-collared Yuhina'	'Yuhina diademata'
14290	'Yuhina occipitalis'	'Rufous-vented Yuhina'	'Yuhina occipitalis'
14300	'Yuhina nigrimenta'	'Black-chinned Yuhina'	'Yuhina nigrimenta'
14310	'Psaltriparus minimus'	'Bushtit'	'Psaltriparus minimus'
14320	'Aegithalos fuliginosus'	'Sooty Bushtit'	'Aegithalos fuliginosus'
14330	'Aegithalos iouschistos'	'Rufous-fronted Bushtit'	'Aegithalos iouschistos'
14340	'Aegithalos niveogularis'	'White-throated Bushtit'	'Aegithalos niveogularis'
14350	'Aegithalos leucogenys'	'White-cheeked Bushtit'	'Aegithalos leucogenys'
14360	'Aegithalos concinnus'	'Black-throated Tit'	'Aegithalos concinnus'
14370	'Aegithalos caudatus'	'Long-tailed tit'	'Aegithalos caudatus'
14371	'Aegithalos caudatus caudatus'	'Őszapó'	'Aegithalos caudatus caudatus'
14372	'Aegithalos caudatus sibiricus'	'Long-tailed tit'	'Aegithalos caudatus'
14373	'Aegithalos caudatus japonicus'	'NA'	'Aegithalos caudatus japonica'
14374	'Aegithalos caudatus europaeus'	'NA'	'Aegithalos caudatus europaeus'
14375	'Aegithalos caudatus rosaceus'	'NA'	'Aegithalos caudatus rosaceus'
14380	'Sylviparus modestus'	'Yellow-browed Tit'	'Sylviparus modestus'
14390	'Parus superciliosus'	'NA'	'Parus superciliosus'
14400	'Parus palustris'	'NA'	'Parus palustris'
14410	'Parus lugubris'	'NA'	'Parus lugubris'
14420	'Parus montanus'	'willow tit'	'Parus montanus'
14421	'Parus montanus montanus'	'NA'	'Parus montanus montanus'
14422	'Parus montanus songarus'	'willow tit'	'Parus montanus'
14430	'Parus atricapillus'	'black-capped chickadee'	'Parus atricapillus'
14440	'Parus carolinensis'	'Carolina chickadee'	'Parus carolinensis'
14450	'Parus sclateri'	'NA'	'Parus sclateri'
14460	'Parus gambeli'	'mountain chickadee'	'Parus gambeli'
14470	'Parus wollweberi'	'bridled titmouse'	'Parus wollweberi'
14480	'Parus cinctus'	'NA'	'Parus cinctus'
14490	'Parus hudsonicus'	'NA'	'Parus hudsonicus'
14500	'Parus rufescens'	'NA'	'Parus rufescens'
14510	'Parus bicolor'	'tufted titmouse'	'Parus bicolor'
14520	'Parus inornatus'	'NA'	'Parus inornatus'
14530	'Parus dichrous'	'NA'	'Parus dichrous'
14540	'Parus cristatus'	'NA'	'Parus cristatus'
14550	'Parus davidi'	'NA'	'Parus davidi'
14560	'Parus venustulus'	'Yellow-bellied Tit'	'Parus venustulus'
14570	'Parus varius'	'NA'	'Parus varius'
14580	'Parus rufonuchalis'	'Rufous-naped Tit'	'Parus rufonuchalis'
14590	'Parus rubidiventris'	'rufous-vented tit'	'Parus rubidiventris'
14600	'Parus melanolophus'	'NA'	'Parus melanolophus'
14610	'Parus ater'	'NA'	'Parus ater'
14611	'Parus ater ater'	'NA'	'Parus ater ater'
14620	'Parus caeruleus'	'Blue tit'	'Parus caeruleus'
14621	'Parus caeruleus caeruleus'	'NA'	'Parus caeruleus caeruleus'
