10035,2012,01,01,10,00,AAXX 01101 10035 41225 82408 10089 20088 39982 40040 53008 75866 887// 333 55300 20047 30046 41287 88704 91113 96010=
10035,2012,01,01,11,00,AAXX 01111 10035 41140 82407 10088 20087 39982 40040 51007 75866 887// 333 55300 20073 30072 41285 88703 91114=
10035,2012,01,01,12,00,AAXX 01121 10035 01156 82508 10086 20085 39985 40043 51007 60021 72162 886// 333 32/// 55300 20109 30107 41281 69967 88703 91114 96010=
10035,2012,01,01,13,00,AAXX 01131 10035 42258 82507 10085 20085 39985 40043 52003 886// 333 55300 20130 30128 41272 88704=
10035,2012,01,01,14,00,AAXX 01141 10035 42264 82406 10088 20085 39984 40042 50002 886// 333 55300 20102 30101 41270 88706=
10035,2012,01,01,15,00,AAXX 01151 10035 32268 82406 10089 20085 39987 40045 53002 876// 333 55300 20047 30047 41262 87706=
10035,2012,01,01,16,00,AAXX 01161 10035 42370 72305 10092 20087 39986 40044 52001 875// 333 55300 20003 30003 41258 86708 86612=
10035,2012,01,01,17,00,AAXX 01171 10035 42470 72204 10092 20085 39983 40041 58001 875// 333 55300 20000 30000 41230 86610 87633=
10035,2012,01,01,18,00,AAXX 01181 10035 01459 82004 10091 20085 39977 40035 58010 60022 75122 875// 333 10093 20079 31008 55300 20000 30000 41248 69907 86710 87624=
10035,2012,01,01,19,00,AAXX 01191 10035 41250 81904 10093 20090 39968 40026 58018 75152 877// 333 55300 20000 30000 41281 87704=
10035,2012,01,01,20,00,AAXX 01201 10035 41357 81904 10097 20097 39958 40016 58025 72052 877// 333 55300 20000 30000 41287 87707=
10035,2012,01,01,21,00,AAXX 01211 10035 21225 81904 10097 20097 39944 40001 58033 76152 877// 333 55300 20000 30000 41295 60017 87704=
10035,2012,01,01,22,00,AAXX 01221 10035 41125 81902 10096 20096 39926 49983 58042 76166 877// 333 55300 20000 30000 41298 87702=
10035,2012,01,01,23,00,AAXX 01231 10035 41220 82802 10094 20093 39914 49971 56044 76166 877// 333 55300 20000 30000 41289 87706=
10037,2012,01,01,00,00,AAXX 01001 10037 41001 81604 10039 20036 30039 40070 57009 74664 886// 333 88701=
